market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-17,2.0,2.0,2.0,0.0,20,20,2.0,2.0
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-18,0.0,0.0,0.0,0.0,20,0,2.0,2.0
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-19,2.0,2.0,2.0,0.0,40,20,2.0,2.0
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-20,3.1,3.1,3.1,2.1,80,40,3.1,2.0
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-21,2.0,3.2,1.0,2.1,446,367,3.2,1.0
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-22,0.1,0.2,0.1,0.1,446,62,3.2,0.1
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-23,0.1,0.1,0.1,0.0,476,30,3.2,0.1
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-24,0.1,0.1,0.1,0.0,495,19,3.2,0.1
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-25,0.2,0.2,0.2,0.0,504,9,3.2,0.1
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-26,0.1,0.1,0.1,0.0,591,87,3.2,0.1
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-27,0.1,0.3,0.1,0.1,710,119,3.2,0.1
454333,AI.ALAINA,Alaina Alexander to Win,2007-02-28,0.1,1.0,0.1,0.1,1045,339,3.2,0.1
454333,AI.ALAINA,Alaina Alexander to Win,2007-03-01,1.3,1.3,1.3,1.3,0,9,3.2,0.1
