market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-07-26,22.0,25.0,22.0,20.0,103,103,25.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-07-27,24.7,25.0,24.6,26.0,208,105,25.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-07-28,29.0,29.0,29.0,28.0,308,100,29.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-07-29,32.0,33.0,32.0,31.0,398,90,33.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-07-30,0.0,0.0,0.0,31.0,398,0,33.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-07-31,0.0,0.0,0.0,32.0,398,0,33.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-01,35.0,35.0,34.0,35.0,498,125,35.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-02,34.6,38.5,34.6,35.0,504,21,38.5,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-03,0.0,0.0,0.0,35.0,504,0,38.5,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-04,0.0,0.0,0.0,37.0,504,0,38.5,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-05,36.5,38.8,36.5,37.0,508,8,38.8,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-06,36.5,36.5,35.5,35.3,502,19,38.8,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-07,0.0,0.0,0.0,35.3,502,0,38.8,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-08,34.0,39.0,34.0,34.0,527,285,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-09,0.0,0.0,0.0,37.0,527,0,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-10,35.5,35.5,33.7,35.0,438,118,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-11,35.0,35.0,35.0,35.0,418,20,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-12,35.0,35.0,35.0,35.0,418,10,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-13,35.3,36.2,35.3,35.7,533,170,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-14,36.6,36.6,36.4,37.0,533,5,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-15,36.1,36.1,35.8,36.5,533,117,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-16,0.0,0.0,0.0,37.0,533,0,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-17,36.2,36.2,36.2,36.2,533,17,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-18,36.2,36.2,36.0,36.2,520,20,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-19,36.1,36.1,36.1,36.2,520,5,39.0,22.0
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2004-08-20,0.0,0.0,0.0,36.2,520,0,39.0,22.0
