market id,market symbol,market name,trade quantity,trade price,date/time [utc]
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,5.0,Jun/12/2009 16:10:17
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,10.0,Jun/12/2009 16:10:17
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,4.8,Jun/13/2009 07:56:50
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,17,4.8,Jun/14/2009 09:23:14
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,5.0,Jun/15/2009 12:16:39
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,11.0,Jun/16/2009 00:21:00
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,10.0,Jun/16/2009 00:21:00
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,7,14.0,Jun/16/2009 19:06:40
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,12.5,Jun/16/2009 19:06:40
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,25,15.0,Jun/16/2009 19:06:40
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,10.0,Jun/17/2009 12:39:44
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,9.0,Jun/17/2009 15:55:12
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,9.0,Jun/17/2009 15:55:40
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,17,5.0,Jun/17/2009 20:18:14
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,11,5.0,Jun/18/2009 01:08:16
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,5.0,Jun/18/2009 01:08:16
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,21,2.0,Jun/19/2009 17:27:16
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,1.0,Jun/27/2009 05:07:15
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,50,2.5,Jun/30/2009 19:07:10
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,2.5,Jun/30/2009 19:09:29
