market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-11,0.0,0.0,0.0,0.0,0,0,0.0,0.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-12,5.0,10.0,5.0,5.0,3,3,10.0,5.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-13,4.8,4.8,4.8,4.8,8,5,10.0,4.8
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-14,4.8,4.8,4.8,4.8,25,17,10.0,4.8
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-15,5.0,11.0,5.0,11.0,30,13,11.0,4.8
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-16,15.0,15.0,12.5,15.0,67,37,15.0,4.8
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-17,10.0,10.0,5.0,5.0,63,37,15.0,4.8
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-18,0.0,0.0,0.0,5.0,63,0,15.0,4.8
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-19,2.0,2.0,2.0,2.0,63,21,15.0,2.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-20,0.0,0.0,0.0,2.0,63,0,15.0,2.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-21,0.0,0.0,0.0,2.0,63,0,15.0,2.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-22,0.0,0.0,0.0,2.0,63,0,15.0,2.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-23,0.0,0.0,0.0,2.0,63,0,15.0,2.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-24,0.0,0.0,0.0,2.0,63,0,15.0,2.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-25,0.0,0.0,0.0,2.0,63,0,15.0,2.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-26,1.0,1.0,1.0,1.0,63,20,15.0,1.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-27,0.0,0.0,0.0,1.0,63,0,15.0,1.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-28,0.0,0.0,0.0,1.0,63,0,15.0,1.0
683630,SWINE.FLU.US.JUN09.40000+,40,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-29,0.0,0.0,0.0,1.0,63,0,15.0,1.0
