market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-11,5.0,20.0,5.0,20.0,35,35,20.0,5.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-12,19.0,19.0,13.0,15.0,85,50,20.0,5.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-13,15.0,16.0,10.1,10.1,100,15,20.0,5.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-14,16.9,16.9,16.9,16.9,105,5,20.0,5.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-15,15.0,16.8,15.0,15.5,142,42,20.0,5.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-16,16.0,17.0,15.5,16.9,163,31,20.0,5.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-17,17.0,17.5,15.6,15.6,214,52,20.0,5.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-18,0.0,0.0,0.0,15.6,214,0,20.0,5.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-19,10.0,16.0,4.0,4.0,346,235,20.0,4.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-20,3.5,3.5,3.5,3.5,347,1,20.0,3.5
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-21,4.9,4.9,3.0,3.0,359,16,20.0,3.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-22,3.0,5.0,3.0,5.0,394,37,20.0,3.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-23,1.0,1.5,1.0,1.0,388,6,20.0,1.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-24,0.0,0.0,0.0,1.0,388,0,20.0,1.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-25,0.0,0.0,0.0,1.0,388,0,20.0,1.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-26,4.8,4.8,1.0,1.0,388,22,20.0,1.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-27,0.0,0.0,0.0,1.0,388,0,20.0,1.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-28,0.0,0.0,0.0,1.0,388,0,20.0,1.0
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-29,0.0,0.0,0.0,1.0,388,0,20.0,1.0
