market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-11,25.0,30.0,18.0,30.0,33,35,30.0,18.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-12,25.0,40.0,25.0,40.0,98,70,40.0,18.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-13,39.0,42.0,37.6,42.0,137,39,42.0,18.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-14,42.0,44.0,37.5,41.0,165,41,44.0,18.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-15,40.0,41.8,27.0,37.0,244,105,44.0,18.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-16,40.0,41.0,37.5,41.0,351,137,44.0,18.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-17,41.1,50.0,41.1,50.0,433,165,50.0,18.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-18,50.0,52.0,45.1,45.1,493,78,52.0,18.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-19,40.1,40.1,8.5,13.4,653,226,52.0,8.5
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-20,7.0,8.0,7.0,8.0,655,21,52.0,7.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-21,9.9,9.9,8.0,8.0,683,44,52.0,7.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-22,8.0,8.0,7.9,7.9,685,38,52.0,7.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-23,7.5,7.7,4.6,4.6,687,51,52.0,4.6
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-24,7.8,7.8,7.6,7.8,685,25,52.0,4.6
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-25,8.0,8.0,4.0,4.0,700,65,52.0,4.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-26,3.0,20.0,3.0,20.0,703,79,52.0,3.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-27,10.0,10.0,10.0,10.0,703,32,52.0,3.0
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-28,2.1,2.1,2.1,2.1,704,1,52.0,2.1
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-06-29,2.1,2.1,2.1,2.1,705,1,52.0,2.1
