market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-04-27,15.0,19.0,15.0,19.0,6,6,19.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-04-28,25.0,25.0,25.0,25.0,11,5,25.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-04-29,25.0,50.0,25.0,40.0,39,33,50.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-04-30,40.0,60.0,40.0,55.0,136,498,60.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-01,57.5,59.8,45.0,55.0,322,426,60.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-02,40.0,43.0,33.0,35.0,351,63,60.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-03,31.0,33.2,23.0,23.0,383,33,60.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-04,23.0,35.0,20.0,35.0,506,387,60.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-05,36.0,47.9,35.0,47.9,580,312,60.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-06,47.9,72.0,47.9,72.0,788,259,72.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-07,72.5,85.0,72.5,85.0,877,144,85.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-08,85.0,97.0,85.0,97.0,896,146,97.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-09,96.9,96.9,95.0,96.8,896,9,97.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-10,95.5,95.5,87.0,87.0,981,125,97.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-11,94.5,94.9,76.1,87.0,928,187,97.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-12,90.0,98.0,89.0,97.6,933,66,98.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-13,92.2,93.0,90.0,92.0,1038,126,98.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-14,97.0,98.0,95.0,97.2,992,98,98.0,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-15,97.5,98.9,97.0,97.0,962,92,98.9,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-16,98.0,98.4,98.0,98.0,952,33,98.9,15.0
678209,SWINE.FLU.US.JUN09.5000+,5,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-17,98.4,98.4,98.1,98.1,942,22,98.9,15.0
