market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-04-27,20.0,20.0,20.0,20.0,5,5,20.0,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-04-28,30.0,54.9,30.0,54.9,18,13,54.9,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-04-29,40.0,75.0,40.0,75.0,24,7,75.0,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-04-30,59.0,80.0,59.0,80.0,160,140,80.0,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-01,74.9,74.9,60.0,62.0,145,47,80.0,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-02,62.0,62.0,50.0,50.0,151,36,80.0,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-03,40.1,51.0,40.1,51.0,169,31,80.0,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-04,33.8,50.0,31.2,50.0,222,57,80.0,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-05,60.0,70.0,58.0,70.0,258,41,80.0,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-06,70.0,93.5,70.0,93.5,374,171,93.5,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-07,93.5,95.0,90.0,90.0,389,30,95.0,20.0
678208,SWINE.FLU.US.JUN09.2000+,2,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-08,98.0,98.2,98.0,98.2,393,20,98.2,20.0
