market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-09,0.0,0.0,0.0,0.0,0,0,0.0,0.0
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-10,51.0,51.0,42.0,42.0,3,3,51.0,42.0
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-11,36.0,36.0,35.0,35.0,12,9,51.0,35.0
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-12,35.0,55.0,35.0,55.0,38,39,55.0,35.0
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-13,35.0,36.0,35.0,35.0,26,12,55.0,35.0
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-14,42.9,62.5,42.9,50.0,50,34,62.5,35.0
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-15,50.0,50.0,50.0,50.0,52,2,62.5,35.0
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-16,0.0,0.0,0.0,50.0,52,0,62.5,35.0
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-17,45.0,45.0,45.0,45.0,52,10,62.5,35.0
679822,SWINE.FLU.US.JUN09.20000+,20,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2009-05-18,38.0,45.0,32.0,39.9,89,89,62.5,32.0
