market id,market symbol,market name,trade quantity,trade price,date/time [utc]
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,25,40.0,Jul/04/2009 10:13:47
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,46.5,Jul/08/2009 01:02:39
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,60.0,Jul/08/2009 07:27:54
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,3,70.0,Jul/08/2009 16:30:20
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,66.5,Jul/09/2009 14:38:30
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,30,67.0,Jul/09/2009 22:34:03
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,3,46.0,Jul/10/2009 15:19:00
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,3,45.1,Jul/10/2009 15:19:00
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,3,45.0,Jul/10/2009 15:19:00
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,15,45.0,Jul/10/2009 15:19:58
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,4,45.0,Jul/10/2009 15:21:40
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,3,45.0,Jul/10/2009 15:27:38
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2,35.0,Jul/13/2009 16:49:40
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,35.0,Jul/13/2009 17:00:25
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,15,34.0,Jul/13/2009 17:00:36
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,5,34.0,Jul/13/2009 19:28:00
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,6,34.0,Jul/13/2009 22:10:39
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,14,34.0,Jul/13/2009 22:17:39
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,22.0,Jul/16/2009 18:33:10
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,50,10.0,Jul/24/2009 15:11:23
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,100,8.0,Jul/24/2009 15:42:01
