market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-03,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-04,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-05,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-06,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-07,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-08,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-09,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-10,70.0,70.0,57.0,57.0,35,35,70.0,57.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-11,60.0,60.0,60.0,60.0,35,10,70.0,57.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-12,0.0,0.0,0.0,60.0,35,0,70.0,57.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-13,60.0,60.0,60.0,60.0,35,10,70.0,57.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-14,60.0,60.0,60.0,60.0,70,35,70.0,57.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-15,0.0,0.0,0.0,60.0,70,0,70.0,57.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-16,40.0,40.0,40.0,40.0,110,40,70.0,40.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-17,0.0,0.0,0.0,40.0,110,0,70.0,40.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-18,48.0,48.0,48.0,48.0,120,10,70.0,40.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-19,0.0,0.0,0.0,48.0,120,0,70.0,40.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-20,0.0,0.0,0.0,48.0,120,0,70.0,40.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-21,0.0,0.0,0.0,48.0,120,0,70.0,40.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-22,0.0,0.0,0.0,48.0,120,0,70.0,40.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-23,0.0,0.0,0.0,48.0,120,0,70.0,40.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-27,12.0,12.0,8.0,8.0,320,200,70.0,8.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-28,5.0,5.0,5.0,5.0,320,10,70.0,5.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-29,0.0,0.0,0.0,5.0,320,0,70.0,5.0
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-30,0.0,0.0,0.0,5.0,320,0,70.0,5.0
