market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-03,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-04,40.0,40.0,40.0,40.0,25,25,40.0,40.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-05,0.0,0.0,0.0,40.0,25,0,40.0,40.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-06,0.0,0.0,0.0,40.0,25,0,40.0,40.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-07,46.5,46.5,46.5,46.5,35,10,46.5,40.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-08,60.0,70.0,60.0,70.0,48,13,70.0,40.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-09,66.5,67.0,66.5,67.0,88,40,70.0,40.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-10,45.0,46.0,45.0,45.0,116,31,70.0,40.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-11,0.0,0.0,0.0,45.0,116,0,70.0,40.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-12,0.0,0.0,0.0,45.0,116,0,70.0,40.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-13,35.0,35.0,34.0,34.0,132,52,70.0,34.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-14,0.0,0.0,0.0,34.0,132,0,70.0,34.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-15,0.0,0.0,0.0,34.0,132,0,70.0,34.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-16,22.0,22.0,22.0,22.0,132,10,70.0,22.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-17,0.0,0.0,0.0,22.0,132,0,70.0,22.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-18,0.0,0.0,0.0,22.0,132,0,70.0,22.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-19,0.0,0.0,0.0,22.0,132,0,70.0,22.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-20,0.0,0.0,0.0,22.0,132,0,70.0,22.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-21,0.0,0.0,0.0,22.0,132,0,70.0,22.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-22,0.0,0.0,0.0,22.0,132,0,70.0,22.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-23,0.0,0.0,0.0,22.0,132,0,70.0,22.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-27,10.0,10.0,8.0,22.0,282,150,70.0,8.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-28,0.0,0.0,0.0,22.0,282,0,70.0,8.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-29,0.0,0.0,0.0,22.0,282,0,70.0,8.0
686185,SWINE.FLU.US.JUL09.60000+,60,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-30,0.0,0.0,0.0,22.0,282,0,70.0,8.0
