market id,market symbol,market name,trade quantity,trade price,date/time [utc]
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,80.0,Jul/19/2009 16:12:55
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,1,80.2,Jul/19/2009 16:12:55
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,1,83.0,Jul/19/2009 16:12:55
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,4,82.0,Jul/20/2009 05:08:20
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,80.0,Jul/23/2009 14:57:42
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,79.0,Jul/23/2009 14:57:54
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,83.0,Jul/24/2009 13:58:32
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,6,80.0,Jul/24/2009 15:13:55
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,14,80.0,Jul/24/2009 15:23:54
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,75.0,Jul/24/2009 15:43:20
684942,SWINE.FLU.US.JUL09.45000+,45,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,70.0,Jul/24/2009 15:44:30
