market id,market symbol,market name,trade quantity,trade price,date/time [utc]
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,20,10.0,Jul/07/2009 02:27:10
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,10.0,Jul/07/2009 03:04:16
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,1,10.0,Jul/10/2009 03:38:17
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,12.0,Jul/13/2009 19:49:15
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,10.0,Jul/13/2009 19:49:15
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,8.0,Jul/15/2009 00:27:22
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,1,8.0,Jul/15/2009 02:22:04
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,14,8.0,Jul/16/2009 16:55:51
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,8,6.0,Jul/17/2009 03:36:05
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,92,6.0,Jul/17/2009 16:04:18
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,30,3.0,Jul/17/2009 18:18:28
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,1,3.1,Jul/22/2009 14:50:39
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,1,3.0,Jul/22/2009 15:13:53
686189,SWINE.FLU.US.JUL09.80000+,80,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,69,3.0,Jul/22/2009 16:37:45
