market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-03,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-04,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-05,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-06,0.0,0.0,0.0,0.0,0,0,0.0,0.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-07,37.0,37.0,37.0,37.0,10,10,37.0,37.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-08,0.0,0.0,0.0,37.0,10,0,37.0,37.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-09,0.0,0.0,0.0,37.0,10,0,37.0,37.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-10,30.0,30.0,30.0,30.0,20,10,37.0,30.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-11,0.0,0.0,0.0,30.0,20,0,37.0,30.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-12,0.0,0.0,0.0,30.0,20,0,37.0,30.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-13,0.0,0.0,0.0,30.0,20,0,37.0,30.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-14,0.0,0.0,0.0,30.0,20,0,37.0,30.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-15,0.0,0.0,0.0,30.0,20,0,37.0,30.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-16,16.0,16.0,16.0,16.0,45,25,37.0,16.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-17,10.0,10.0,10.0,10.0,95,50,37.0,10.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-18,0.0,0.0,0.0,10.0,95,0,37.0,10.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-19,0.0,0.0,0.0,10.0,95,0,37.0,10.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-20,0.0,0.0,0.0,10.0,95,0,37.0,10.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-21,0.0,0.0,0.0,10.0,95,0,37.0,10.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-22,0.0,0.0,0.0,10.0,95,0,37.0,10.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-23,6.0,6.0,6.0,6.0,95,10,37.0,6.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-27,6.0,6.0,4.0,6.0,235,140,37.0,4.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-28,0.0,0.0,0.0,6.0,235,0,37.0,4.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-29,0.0,0.0,0.0,6.0,235,0,37.0,4.0
686186,SWINE.FLU.US.JUL09.65000+,65,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,2009-07-30,0.0,0.0,0.0,6.0,235,0,37.0,4.0
